,Generator,Time,Value,Zones,Type
486,TRANSALTA_CENTRALIA_2,7,0,PNW,Coal
487,TRANSALTA_CENTRALIA_2,8,0,PNW,Coal
488,TRANSALTA_CENTRALIA_2,9,0,PNW,Coal
489,TRANSALTA_CENTRALIA_2,10,0,PNW,Coal
490,TRANSALTA_CENTRALIA_2,11,0,PNW,Coal
491,TRANSALTA_CENTRALIA_2,12,0,PNW,Coal
492,TRANSALTA_CENTRALIA_2,13,0,PNW,Coal
493,TRANSALTA_CENTRALIA_2,14,0,PNW,Coal
494,TRANSALTA_CENTRALIA_2,15,0,PNW,Coal
495,TRANSALTA_CENTRALIA_2,16,0,PNW,Coal
496,TRANSALTA_CENTRALIA_2,17,0,PNW,Coal
497,TRANSALTA_CENTRALIA_2,18,0,PNW,Coal
498,TRANSALTA_CENTRALIA_2,19,0,PNW,Coal
499,TRANSALTA_CENTRALIA_2,20,0,PNW,Coal
500,TRANSALTA_CENTRALIA_2,21,0,PNW,Coal
501,TRANSALTA_CENTRALIA_2,22,0,PNW,Coal
502,TRANSALTA_CENTRALIA_2,23,0,PNW,Coal
503,TRANSALTA_CENTRALIA_2,24,0,PNW,Coal
504,RIVER_ROAD,1,0,PNW,Gas
505,RIVER_ROAD,2,0,PNW,Gas
506,RIVER_ROAD,3,0,PNW,Gas
507,RIVER_ROAD,4,0,PNW,Gas
508,RIVER_ROAD,5,0,PNW,Gas
509,RIVER_ROAD,6,0,PNW,Gas
510,RIVER_ROAD,7,0,PNW,Gas
511,RIVER_ROAD,8,0,PNW,Gas
512,RIVER_ROAD,9,0,PNW,Gas
513,RIVER_ROAD,10,0,PNW,Gas
514,RIVER_ROAD,11,0,PNW,Gas
515,RIVER_ROAD,12,0,PNW,Gas
516,RIVER_ROAD,13,0,PNW,Gas
517,RIVER_ROAD,14,0,PNW,Gas
518,RIVER_ROAD,15,0,PNW,Gas
519,RIVER_ROAD,16,0,PNW,Gas
520,RIVER_ROAD,17,0,PNW,Gas
521,RIVER_ROAD,18,0,PNW,Gas
522,RIVER_ROAD,19,0,PNW,Gas
523,RIVER_ROAD,20,0,PNW,Gas
524,RIVER_ROAD,21,0,PNW,Gas
525,RIVER_ROAD,22,0,PNW,Gas
526,RIVER_ROAD,23,0,PNW,Gas
527,RIVER_ROAD,24,0,PNW,Gas
528,KLAMATH_EXPANSION_GT1,1,0,PNW,Gas
529,KLAMATH_EXPANSION_GT1,2,0,PNW,Gas
530,KLAMATH_EXPANSION_GT1,3,0,PNW,Gas
531,KLAMATH_EXPANSION_GT1,4,0,PNW,Gas
532,KLAMATH_EXPANSION_GT1,5,0,PNW,Gas
533,KLAMATH_EXPANSION_GT1,6,0,PNW,Gas
534,KLAMATH_EXPANSION_GT1,7,0,PNW,Gas
535,KLAMATH_EXPANSION_GT1,8,0,PNW,Gas
536,KLAMATH_EXPANSION_GT1,9,0,PNW,Gas
537,KLAMATH_EXPANSION_GT1,10,0,PNW,Gas
538,KLAMATH_EXPANSION_GT1,11,0,PNW,Gas
539,KLAMATH_EXPANSION_GT1,12,0,PNW,Gas
540,KLAMATH_EXPANSION_GT1,13,0,PNW,Gas
541,KLAMATH_EXPANSION_GT1,14,0,PNW,Gas
542,KLAMATH_EXPANSION_GT1,15,0,PNW,Gas
543,KLAMATH_EXPANSION_GT1,16,0,PNW,Gas
544,KLAMATH_EXPANSION_GT1,17,0,PNW,Gas
545,KLAMATH_EXPANSION_GT1,18,0,PNW,Gas
546,KLAMATH_EXPANSION_GT1,19,0,PNW,Gas
547,KLAMATH_EXPANSION_GT1,20,0,PNW,Gas
548,KLAMATH_EXPANSION_GT1,21,0,PNW,Gas
549,KLAMATH_EXPANSION_GT1,22,0,PNW,Gas
550,KLAMATH_EXPANSION_GT1,23,0,PNW,Gas
551,KLAMATH_EXPANSION_GT1,24,0,PNW,Gas
552,KLAMATH_EXPANSION_GT3,1,0,PNW,Gas
553,KLAMATH_EXPANSION_GT3,2,0,PNW,Gas
554,KLAMATH_EXPANSION_GT3,3,0,PNW,Gas
555,KLAMATH_EXPANSION_GT3,4,0,PNW,Gas
556,KLAMATH_EXPANSION_GT3,5,0,PNW,Gas
557,KLAMATH_EXPANSION_GT3,6,0,PNW,Gas
558,KLAMATH_EXPANSION_GT3,7,0,PNW,Gas
559,KLAMATH_EXPANSION_GT3,8,0,PNW,Gas
560,KLAMATH_EXPANSION_GT3,9,0,PNW,Gas
561,KLAMATH_EXPANSION_GT3,10,0,PNW,Gas
562,KLAMATH_EXPANSION_GT3,11,0,PNW,Gas
563,KLAMATH_EXPANSION_GT3,12,0,PNW,Gas
564,KLAMATH_EXPANSION_GT3,13,0,PNW,Gas
565,KLAMATH_EXPANSION_GT3,14,0,PNW,Gas
566,KLAMATH_EXPANSION_GT3,15,0,PNW,Gas
567,KLAMATH_EXPANSION_GT3,16,0,PNW,Gas
568,KLAMATH_EXPANSION_GT3,17,0,PNW,Gas
569,KLAMATH_EXPANSION_GT3,18,0,PNW,Gas
570,KLAMATH_EXPANSION_GT3,19,0,PNW,Gas
571,KLAMATH_EXPANSION_GT3,20,0,PNW,Gas
572,KLAMATH_EXPANSION_GT3,21,0,PNW,Gas
573,KLAMATH_EXPANSION_GT3,22,0,PNW,Gas
574,KLAMATH_EXPANSION_GT3,23,0,PNW,Gas
575,KLAMATH_EXPANSION_GT3,24,0,PNW,Gas
576,KLAMATH_EXPANSION_GT2,1,0,PNW,Gas
577,KLAMATH_EXPANSION_GT2,2,0,PNW,Gas
578,KLAMATH_EXPANSION_GT2,3,0,PNW,Gas
579,KLAMATH_EXPANSION_GT2,4,0,PNW,Gas
580,KLAMATH_EXPANSION_GT2,5,0,PNW,Gas
581,KLAMATH_EXPANSION_GT2,6,0,PNW,Gas
582,KLAMATH_EXPANSION_GT2,7,0,PNW,Gas
583,KLAMATH_EXPANSION_GT2,8,0,PNW,Gas
584,KLAMATH_EXPANSION_GT2,9,0,PNW,Gas
585,KLAMATH_EXPANSION_GT2,10,0,PNW,Gas
586,KLAMATH_EXPANSION_GT2,11,0,PNW,Gas
587,KLAMATH_EXPANSION_GT2,12,0,PNW,Gas
588,KLAMATH_EXPANSION_GT2,13,0,PNW,Gas
589,KLAMATH_EXPANSION_GT2,14,0,PNW,Gas
590,KLAMATH_EXPANSION_GT2,15,0,PNW,Gas
591,KLAMATH_EXPANSION_GT2,16,0,PNW,Gas
592,KLAMATH_EXPANSION_GT2,17,0,PNW,Gas
593,KLAMATH_EXPANSION_GT2,18,0,PNW,Gas
594,KLAMATH_EXPANSION_GT2,19,0,PNW,Gas
595,KLAMATH_EXPANSION_GT2,20,0,PNW,Gas
596,KLAMATH_EXPANSION_GT2,21,0,PNW,Gas
597,KLAMATH_EXPANSION_GT2,22,0,PNW,Gas
598,KLAMATH_EXPANSION_GT2,23,0,PNW,Gas
599,KLAMATH_EXPANSION_GT2,24,0,PNW,Gas
600,KLAMATH_EXPANSION_GT4,1,0,PNW,Gas
601,KLAMATH_EXPANSION_GT4,2,0,PNW,Gas
602,KLAMATH_EXPANSION_GT4,3,0,PNW,Gas
603,KLAMATH_EXPANSION_GT4,4,0,PNW,Gas
604,KLAMATH_EXPANSION_GT4,5,0,PNW,Gas
605,KLAMATH_EXPANSION_GT4,6,0,PNW,Gas
606,KLAMATH_EXPANSION_GT4,7,0,PNW,Gas
607,KLAMATH_EXPANSION_GT4,8,0,PNW,Gas
608,KLAMATH_EXPANSION_GT4,9,0,PNW,Gas
609,KLAMATH_EXPANSION_GT4,10,0,PNW,Gas
610,KLAMATH_EXPANSION_GT4,11,0,PNW,Gas
611,KLAMATH_EXPANSION_GT4,12,0,PNW,Gas
612,KLAMATH_EXPANSION_GT4,13,0,PNW,Gas
613,KLAMATH_EXPANSION_GT4,14,0,PNW,Gas
614,KLAMATH_EXPANSION_GT4,15,0,PNW,Gas
615,KLAMATH_EXPANSION_GT4,16,0,PNW,Gas
616,KLAMATH_EXPANSION_GT4,17,0,PNW,Gas
617,KLAMATH_EXPANSION_GT4,18,0,PNW,Gas
618,KLAMATH_EXPANSION_GT4,19,0,PNW,Gas
619,KLAMATH_EXPANSION_GT4,20,0,PNW,Gas
620,KLAMATH_EXPANSION_GT4,21,0,PNW,Gas
621,KLAMATH_EXPANSION_GT4,22,0,PNW,Gas
622,KLAMATH_EXPANSION_GT4,23,0,PNW,Gas
623,KLAMATH_EXPANSION_GT4,24,0,PNW,Gas
624,BIOTECH_LS_BLS1,1,0,PNW,Gas
625,BIOTECH_LS_BLS1,2,0,PNW,Gas
626,BIOTECH_LS_BLS1,3,0,PNW,Gas
627,BIOTECH_LS_BLS1,4,0,PNW,Gas
628,BIOTECH_LS_BLS1,5,0,PNW,Gas
629,BIOTECH_LS_BLS1,6,0,PNW,Gas
630,BIOTECH_LS_BLS1,7,0,PNW,Gas
631,BIOTECH_LS_BLS1,8,0,PNW,Gas
632,BIOTECH_LS_BLS1,9,0,PNW,Gas
633,BIOTECH_LS_BLS1,10,0,PNW,Gas
634,BIOTECH_LS_BLS1,11,0,PNW,Gas
635,BIOTECH_LS_BLS1,12,0,PNW,Gas
636,BIOTECH_LS_BLS1,13,0,PNW,Gas
637,BIOTECH_LS_BLS1,14,0,PNW,Gas
638,BIOTECH_LS_BLS1,15,0,PNW,Gas
639,BIOTECH_LS_BLS1,16,0,PNW,Gas
640,BIOTECH_LS_BLS1,17,0,PNW,Gas
641,BIOTECH_LS_BLS1,18,0,PNW,Gas
642,BIOTECH_LS_BLS1,19,0,PNW,Gas
643,BIOTECH_LS_BLS1,20,0,PNW,Gas
644,BIOTECH_LS_BLS1,21,0,PNW,Gas
645,BIOTECH_LS_BLS1,22,0,PNW,Gas
646,BIOTECH_LS_BLS1,23,0,PNW,Gas
647,BIOTECH_LS_BLS1,24,0,PNW,Gas
648,MARCH_POINT_STG1,1,0,PNW,Gas
649,MARCH_POINT_STG1,2,0,PNW,Gas
650,MARCH_POINT_STG1,3,0,PNW,Gas
651,MARCH_POINT_STG1,4,0,PNW,Gas
652,MARCH_POINT_STG1,5,0,PNW,Gas
653,MARCH_POINT_STG1,6,0,PNW,Gas
654,MARCH_POINT_STG1,7,0,PNW,Gas
655,MARCH_POINT_STG1,8,0,PNW,Gas
656,MARCH_POINT_STG1,9,0,PNW,Gas
657,MARCH_POINT_STG1,10,0,PNW,Gas
658,MARCH_POINT_STG1,11,0,PNW,Gas
659,MARCH_POINT_STG1,12,0,PNW,Gas
660,MARCH_POINT_STG1,13,0,PNW,Gas
661,MARCH_POINT_STG1,14,0,PNW,Gas
662,MARCH_POINT_STG1,15,0,PNW,Gas
663,MARCH_POINT_STG1,16,0,PNW,Gas
664,MARCH_POINT_STG1,17,0,PNW,Gas
665,MARCH_POINT_STG1,18,0,PNW,Gas
666,MARCH_POINT_STG1,19,0,PNW,Gas
667,MARCH_POINT_STG1,20,0,PNW,Gas
668,MARCH_POINT_STG1,21,0,PNW,Gas
669,MARCH_POINT_STG1,22,0,PNW,Gas
670,MARCH_POINT_STG1,23,0,PNW,Gas
671,MARCH_POINT_STG1,24,0,PNW,Gas
672,FREDERICKSON_1,1,0,PNW,Gas
673,FREDERICKSON_1,2,0,PNW,Gas
674,FREDERICKSON_1,3,0,PNW,Gas
675,FREDERICKSON_1,4,0,PNW,Gas
676,FREDERICKSON_1,5,0,PNW,Gas
677,FREDERICKSON_1,6,0,PNW,Gas
678,FREDERICKSON_1,7,0,PNW,Gas
679,FREDERICKSON_1,8,0,PNW,Gas
680,FREDERICKSON_1,9,0,PNW,Gas
681,FREDERICKSON_1,10,0,PNW,Gas
682,FREDERICKSON_1,11,0,PNW,Gas
683,FREDERICKSON_1,12,0,PNW,Gas
684,FREDERICKSON_1,13,0,PNW,Gas
685,FREDERICKSON_1,14,0,PNW,Gas
686,FREDERICKSON_1,15,0,PNW,Gas
687,FREDERICKSON_1,16,0,PNW,Gas
688,FREDERICKSON_1,17,0,PNW,Gas
689,FREDERICKSON_1,18,0,PNW,Gas
690,FREDERICKSON_1,19,0,PNW,Gas
691,FREDERICKSON_1,20,0,PNW,Gas
692,FREDERICKSON_1,21,0,PNW,Gas
693,FREDERICKSON_1,22,0,PNW,Gas
694,FREDERICKSON_1,23,0,PNW,Gas
695,FREDERICKSON_1,24,0,PNW,Gas
696,FREDERICKSON_2,1,0,PNW,Gas
697,FREDERICKSON_2,2,0,PNW,Gas
698,FREDERICKSON_2,3,0,PNW,Gas
699,FREDERICKSON_2,4,0,PNW,Gas
700,FREDERICKSON_2,5,0,PNW,Gas
701,FREDERICKSON_2,6,0,PNW,Gas
702,FREDERICKSON_2,7,0,PNW,Gas
703,FREDERICKSON_2,8,0,PNW,Gas
704,FREDERICKSON_2,9,0,PNW,Gas
705,FREDERICKSON_2,10,0,PNW,Gas
706,FREDERICKSON_2,11,0,PNW,Gas
707,FREDERICKSON_2,12,0,PNW,Gas
708,FREDERICKSON_2,13,0,PNW,Gas
709,FREDERICKSON_2,14,0,PNW,Gas
710,FREDERICKSON_2,15,0,PNW,Gas
711,FREDERICKSON_2,16,0,PNW,Gas
712,FREDERICKSON_2,17,0,PNW,Gas
713,FREDERICKSON_2,18,0,PNW,Gas
714,FREDERICKSON_2,19,0,PNW,Gas
715,FREDERICKSON_2,20,0,PNW,Gas
716,FREDERICKSON_2,21,0,PNW,Gas
717,FREDERICKSON_2,22,0,PNW,Gas
718,FREDERICKSON_2,23,0,PNW,Gas
719,FREDERICKSON_2,24,0,PNW,Gas
720,FREDONIA_4,1,0,PNW,Gas
721,FREDONIA_4,2,0,PNW,Gas
722,FREDONIA_4,3,0,PNW,Gas
723,FREDONIA_4,4,0,PNW,Gas
724,FREDONIA_4,5,0,PNW,Gas
725,FREDONIA_4,6,0,PNW,Gas
726,FREDONIA_4,7,0,PNW,Gas
727,FREDONIA_4,8,0,PNW,Gas
728,FREDONIA_4,9,0,PNW,Gas
729,FREDONIA_4,10,0,PNW,Gas
730,FREDONIA_4,11,0,PNW,Gas
731,FREDONIA_4,12,0,PNW,Gas
732,FREDONIA_4,13,0,PNW,Gas
733,FREDONIA_4,14,0,PNW,Gas
734,FREDONIA_4,15,0,PNW,Gas
735,FREDONIA_4,16,0,PNW,Gas
736,FREDONIA_4,17,0,PNW,Gas
737,FREDONIA_4,18,0,PNW,Gas
738,FREDONIA_4,19,0,PNW,Gas
739,FREDONIA_4,20,0,PNW,Gas
740,FREDONIA_4,21,0,PNW,Gas
741,FREDONIA_4,22,0,PNW,Gas
742,FREDONIA_4,23,0,PNW,Gas
743,FREDONIA_4,24,0,PNW,Gas
744,FREDONIA_1,1,0,PNW,Gas
745,FREDONIA_1,2,0,PNW,Gas
746,FREDONIA_1,3,0,PNW,Gas
747,FREDONIA_1,4,0,PNW,Gas
748,FREDONIA_1,5,0,PNW,Gas
749,FREDONIA_1,6,0,PNW,Gas
750,FREDONIA_1,7,0,PNW,Gas
751,FREDONIA_1,8,0,PNW,Gas
752,FREDONIA_1,9,0,PNW,Gas
753,FREDONIA_1,10,0,PNW,Gas
754,FREDONIA_1,11,0,PNW,Gas
755,FREDONIA_1,12,0,PNW,Gas
756,FREDONIA_1,13,0,PNW,Gas
757,FREDONIA_1,14,0,PNW,Gas
758,FREDONIA_1,15,0,PNW,Gas
759,FREDONIA_1,16,0,PNW,Gas
760,FREDONIA_1,17,0,PNW,Gas
761,FREDONIA_1,18,0,PNW,Gas
762,FREDONIA_1,19,0,PNW,Gas
763,FREDONIA_1,20,0,PNW,Gas
764,FREDONIA_1,21,0,PNW,Gas
765,FREDONIA_1,22,0,PNW,Gas
766,FREDONIA_1,23,0,PNW,Gas
767,FREDONIA_1,24,0,PNW,Gas
768,FREDONIA_3,1,0,PNW,Gas
769,FREDONIA_3,2,0,PNW,Gas
770,FREDONIA_3,3,0,PNW,Gas
771,FREDONIA_3,4,0,PNW,Gas
772,FREDONIA_3,5,0,PNW,Gas
773,FREDONIA_3,6,0,PNW,Gas
774,FREDONIA_3,7,0,PNW,Gas
775,FREDONIA_3,8,0,PNW,Gas
776,FREDONIA_3,9,0,PNW,Gas
777,FREDONIA_3,10,0,PNW,Gas
778,FREDONIA_3,11,0,PNW,Gas
779,FREDONIA_3,12,0,PNW,Gas
780,FREDONIA_3,13,0,PNW,Gas
781,FREDONIA_3,14,0,PNW,Gas
782,FREDONIA_3,15,0,PNW,Gas
783,FREDONIA_3,16,0,PNW,Gas
784,FREDONIA_3,17,0,PNW,Gas
785,FREDONIA_3,18,0,PNW,Gas
786,FREDONIA_3,19,0,PNW,Gas
787,FREDONIA_3,20,0,PNW,Gas
788,FREDONIA_3,21,0,PNW,Gas
789,FREDONIA_3,22,0,PNW,Gas
790,FREDONIA_3,23,0,PNW,Gas
791,FREDONIA_3,24,0,PNW,Gas
792,FREDONIA_2,1,0,PNW,Gas
793,FREDONIA_2,2,0,PNW,Gas
794,FREDONIA_2,3,0,PNW,Gas
795,FREDONIA_2,4,0,PNW,Gas
796,FREDONIA_2,5,0,PNW,Gas
797,FREDONIA_2,6,0,PNW,Gas
798,FREDONIA_2,7,0,PNW,Gas
799,FREDONIA_2,8,0,PNW,Gas
800,FREDONIA_2,9,0,PNW,Gas
801,FREDONIA_2,10,0,PNW,Gas
802,FREDONIA_2,11,0,PNW,Gas
803,FREDONIA_2,12,0,PNW,Gas
804,FREDONIA_2,13,0,PNW,Gas
805,FREDONIA_2,14,0,PNW,Gas
806,FREDONIA_2,15,0,PNW,Gas
807,FREDONIA_2,16,0,PNW,Gas
808,FREDONIA_2,17,0,PNW,Gas
809,FREDONIA_2,18,0,PNW,Gas
810,FREDONIA_2,19,0,PNW,Gas
811,FREDONIA_2,20,0,PNW,Gas
812,FREDONIA_2,21,0,PNW,Gas
813,FREDONIA_2,22,0,PNW,Gas
814,FREDONIA_2,23,0,PNW,Gas
815,FREDONIA_2,24,0,PNW,Gas
816,SUMAS_GEN1,1,0,PNW,Gas
817,SUMAS_GEN1,2,0,PNW,Gas
818,SUMAS_GEN1,3,0,PNW,Gas
819,SUMAS_GEN1,4,0,PNW,Gas
820,SUMAS_GEN1,5,0,PNW,Gas
821,SUMAS_GEN1,6,0,PNW,Gas
822,SUMAS_GEN1,7,0,PNW,Gas
823,SUMAS_GEN1,8,0,PNW,Gas
824,SUMAS_GEN1,9,0,PNW,Gas
825,SUMAS_GEN1,10,0,PNW,Gas
826,SUMAS_GEN1,11,0,PNW,Gas
827,SUMAS_GEN1,12,0,PNW,Gas
828,SUMAS_GEN1,13,0,PNW,Gas
829,SUMAS_GEN1,14,0,PNW,Gas
830,SUMAS_GEN1,15,0,PNW,Gas
831,SUMAS_GEN1,16,0,PNW,Gas
832,SUMAS_GEN1,17,0,PNW,Gas
833,SUMAS_GEN1,18,0,PNW,Gas
834,SUMAS_GEN1,19,0,PNW,Gas
835,SUMAS_GEN1,20,0,PNW,Gas
836,SUMAS_GEN1,21,0,PNW,Gas
837,SUMAS_GEN1,22,0,PNW,Gas
838,SUMAS_GEN1,23,0,PNW,Gas
839,SUMAS_GEN1,24,0,PNW,Gas
840,SUMAS_GEN2,1,0,PNW,Gas
841,SUMAS_GEN2,2,0,PNW,Gas
842,SUMAS_GEN2,3,0,PNW,Gas
843,SUMAS_GEN2,4,0,PNW,Gas
844,SUMAS_GEN2,5,0,PNW,Gas
845,SUMAS_GEN2,6,0,PNW,Gas
846,SUMAS_GEN2,7,0,PNW,Gas
847,SUMAS_GEN2,8,0,PNW,Gas
848,SUMAS_GEN2,9,0,PNW,Gas
849,SUMAS_GEN2,10,0,PNW,Gas
850,SUMAS_GEN2,11,0,PNW,Gas
851,SUMAS_GEN2,12,0,PNW,Gas
852,SUMAS_GEN2,13,0,PNW,Gas
853,SUMAS_GEN2,14,0,PNW,Gas
854,SUMAS_GEN2,15,0,PNW,Gas
855,SUMAS_GEN2,16,0,PNW,Gas
856,SUMAS_GEN2,17,0,PNW,Gas
857,SUMAS_GEN2,18,0,PNW,Gas
858,SUMAS_GEN2,19,0,PNW,Gas
859,SUMAS_GEN2,20,0,PNW,Gas
860,SUMAS_GEN2,21,0,PNW,Gas
861,SUMAS_GEN2,22,0,PNW,Gas
862,SUMAS_GEN2,23,0,PNW,Gas
863,SUMAS_GEN2,24,0,PNW,Gas
864,BEAVER_8,1,0,PNW,Gas
865,BEAVER_8,2,0,PNW,Gas
866,BEAVER_8,3,0,PNW,Gas
867,BEAVER_8,4,0,PNW,Gas
868,BEAVER_8,5,0,PNW,Gas
869,BEAVER_8,6,0,PNW,Gas
870,BEAVER_8,7,0,PNW,Gas
871,BEAVER_8,8,0,PNW,Gas
872,BEAVER_8,9,0,PNW,Gas
873,BEAVER_8,10,0,PNW,Gas
874,BEAVER_8,11,0,PNW,Gas
875,BEAVER_8,12,0,PNW,Gas
876,BEAVER_8,13,0,PNW,Gas
877,BEAVER_8,14,0,PNW,Gas
878,BEAVER_8,15,0,PNW,Gas
879,BEAVER_8,16,0,PNW,Gas
880,BEAVER_8,17,0,PNW,Gas
881,BEAVER_8,18,0,PNW,Gas
882,BEAVER_8,19,0,PNW,Gas
883,BEAVER_8,20,0,PNW,Gas
884,BEAVER_8,21,0,PNW,Gas
885,BEAVER_8,22,0,PNW,Gas
886,BEAVER_8,23,0,PNW,Gas
887,BEAVER_8,24,0,PNW,Gas
888,BEAVER_6,1,0,PNW,Gas
889,BEAVER_6,2,0,PNW,Gas
890,BEAVER_6,3,0,PNW,Gas
891,BEAVER_6,4,0,PNW,Gas
892,BEAVER_6,5,0,PNW,Gas
893,BEAVER_6,6,0,PNW,Gas
894,BEAVER_6,7,0,PNW,Gas
895,BEAVER_6,8,0,PNW,Gas
896,BEAVER_6,9,0,PNW,Gas
897,BEAVER_6,10,0,PNW,Gas
898,BEAVER_6,11,0,PNW,Gas
899,BEAVER_6,12,0,PNW,Gas
900,BEAVER_6,13,0,PNW,Gas
901,BEAVER_6,14,0,PNW,Gas
902,BEAVER_6,15,0,PNW,Gas
903,BEAVER_6,16,0,PNW,Gas
904,BEAVER_6,17,0,PNW,Gas
905,BEAVER_6,18,0,PNW,Gas
906,BEAVER_6,19,0,PNW,Gas
907,BEAVER_6,20,0,PNW,Gas
908,BEAVER_6,21,0,PNW,Gas
909,BEAVER_6,22,0,PNW,Gas
910,BEAVER_6,23,0,PNW,Gas
911,BEAVER_6,24,0,PNW,Gas
912,BEAVER_7,1,0,PNW,Gas
913,BEAVER_7,2,0,PNW,Gas
914,BEAVER_7,3,0,PNW,Gas
915,BEAVER_7,4,0,PNW,Gas
916,BEAVER_7,5,0,PNW,Gas
917,BEAVER_7,6,0,PNW,Gas
918,BEAVER_7,7,0,PNW,Gas
919,BEAVER_7,8,0,PNW,Gas
920,BEAVER_7,9,0,PNW,Gas
921,BEAVER_7,10,0,PNW,Gas
922,BEAVER_7,11,0,PNW,Gas
923,BEAVER_7,12,0,PNW,Gas
924,BEAVER_7,13,0,PNW,Gas
925,BEAVER_7,14,0,PNW,Gas
926,BEAVER_7,15,0,PNW,Gas
927,BEAVER_7,16,0,PNW,Gas
928,BEAVER_7,17,0,PNW,Gas
929,BEAVER_7,18,0,PNW,Gas
930,BEAVER_7,19,0,PNW,Gas
931,BEAVER_7,20,0,PNW,Gas
932,BEAVER_7,21,0,PNW,Gas
933,BEAVER_7,22,0,PNW,Gas
934,BEAVER_7,23,0,PNW,Gas
935,BEAVER_7,24,0,PNW,Gas
936,BEAVER_4,1,0,PNW,Gas
937,BEAVER_4,2,0,PNW,Gas
938,BEAVER_4,3,0,PNW,Gas
939,BEAVER_4,4,0,PNW,Gas
940,BEAVER_4,5,0,PNW,Gas
941,BEAVER_4,6,0,PNW,Gas
942,BEAVER_4,7,0,PNW,Gas
943,BEAVER_4,8,0,PNW,Gas
944,BEAVER_4,9,0,PNW,Gas
945,BEAVER_4,10,0,PNW,Gas
946,BEAVER_4,11,0,PNW,Gas
947,BEAVER_4,12,0,PNW,Gas
948,BEAVER_4,13,0,PNW,Gas
949,BEAVER_4,14,0,PNW,Gas
950,BEAVER_4,15,0,PNW,Gas
951,BEAVER_4,16,0,PNW,Gas
952,BEAVER_4,17,0,PNW,Gas
953,BEAVER_4,18,0,PNW,Gas
954,BEAVER_4,19,0,PNW,Gas
955,BEAVER_4,20,0,PNW,Gas
956,BEAVER_4,21,0,PNW,Gas
957,BEAVER_4,22,0,PNW,Gas
958,BEAVER_4,23,0,PNW,Gas
959,BEAVER_4,24,0,PNW,Gas
960,BEAVER_5,1,0,PNW,Gas
961,BEAVER_5,2,0,PNW,Gas
962,BEAVER_5,3,0,PNW,Gas
963,BEAVER_5,4,0,PNW,Gas
964,BEAVER_5,5,0,PNW,Gas
965,BEAVER_5,6,0,PNW,Gas
966,BEAVER_5,7,0,PNW,Gas
967,BEAVER_5,8,0,PNW,Gas
968,BEAVER_5,9,0,PNW,Gas
969,BEAVER_5,10,0,PNW,Gas
970,BEAVER_5,11,0,PNW,Gas
971,BEAVER_5,12,0,PNW,Gas
972,BEAVER_5,13,0,PNW,Gas
973,BEAVER_5,14,0,PNW,Gas
974,BEAVER_5,15,0,PNW,Gas
975,BEAVER_5,16,0,PNW,Gas
976,BEAVER_5,17,0,PNW,Gas
977,BEAVER_5,18,0,PNW,Gas
978,BEAVER_5,19,0,PNW,Gas
979,BEAVER_5,20,0,PNW,Gas
980,BEAVER_5,21,0,PNW,Gas
981,BEAVER_5,22,0,PNW,Gas
982,BEAVER_5,23,0,PNW,Gas
983,BEAVER_5,24,0,PNW,Gas
984,BEAVER_2,1,0,PNW,Gas
985,BEAVER_2,2,0,PNW,Gas
986,BEAVER_2,3,0,PNW,Gas
987,BEAVER_2,4,0,PNW,Gas
988,BEAVER_2,5,0,PNW,Gas
989,BEAVER_2,6,0,PNW,Gas
990,BEAVER_2,7,0,PNW,Gas
991,BEAVER_2,8,0,PNW,Gas
992,BEAVER_2,9,0,PNW,Gas
993,BEAVER_2,10,0,PNW,Gas
994,BEAVER_2,11,0,PNW,Gas
995,BEAVER_2,12,0,PNW,Gas
996,BEAVER_2,13,0,PNW,Gas
997,BEAVER_2,14,0,PNW,Gas
998,BEAVER_2,15,0,PNW,Gas
999,BEAVER_2,16,0,PNW,Gas
1000,BEAVER_2,17,0,PNW,Gas
1001,BEAVER_2,18,0,PNW,Gas
1002,BEAVER_2,19,0,PNW,Gas
1003,BEAVER_2,20,0,PNW,Gas
1004,BEAVER_2,21,0,PNW,Gas
1005,BEAVER_2,22,0,PNW,Gas
1006,BEAVER_2,23,0,PNW,Gas
1007,BEAVER_2,24,0,PNW,Gas
1008,BEAVER_3,1,0,PNW,Gas
1009,BEAVER_3,2,0,PNW,Gas
1010,BEAVER_3,3,0,PNW,Gas
1011,BEAVER_3,4,0,PNW,Gas
1012,BEAVER_3,5,0,PNW,Gas
1013,BEAVER_3,6,0,PNW,Gas
1014,BEAVER_3,7,0,PNW,Gas
1015,BEAVER_3,8,0,PNW,Gas
1016,BEAVER_3,9,0,PNW,Gas
1017,BEAVER_3,10,0,PNW,Gas
1018,BEAVER_3,11,0,PNW,Gas
1019,BEAVER_3,12,0,PNW,Gas
1020,BEAVER_3,13,0,PNW,Gas
1021,BEAVER_3,14,0,PNW,Gas
1022,BEAVER_3,15,0,PNW,Gas
1023,BEAVER_3,16,0,PNW,Gas
1024,BEAVER_3,17,0,PNW,Gas
1025,BEAVER_3,18,0,PNW,Gas
1026,BEAVER_3,19,0,PNW,Gas
1027,BEAVER_3,20,0,PNW,Gas
1028,BEAVER_3,21,0,PNW,Gas
1029,BEAVER_3,22,0,PNW,Gas
1030,BEAVER_3,23,0,PNW,Gas
1031,BEAVER_3,24,0,PNW,Gas
1032,BEAVER_1,1,0,PNW,Gas
1033,BEAVER_1,2,0,PNW,Gas
1034,BEAVER_1,3,0,PNW,Gas
